"hour_stump","datacenter_id","pm_26972_freq","pm_26972_mw","pm_26972_kw","pm_26975_freq","pm_26975_mw","pm_26975_kw","pm_26976_freq","pm_26976_mw","pm_26976_kw","pm_74084_freq","pm_74084_mw","pm_74084_kw","pm_74085_freq","pm_74085_mw","pm_74085_kw","usd","temp_f","rel_humidity"
2021-10-09 22:10:00.000,2,60.005867,89.88008,70947.555,60.0058,21.886667,,60.0058,25.1303,,60.0058,21.343082,,60.006115,21.522566,,55.34,86.14,33.0
2021-10-23 12:20:00.000,2,59.987247,96.985565,77615.555,59.988045,24.812967,,59.9882,26.278383,,59.9882,23.01625,,59.98806,22.8758,,61.08,72.705,98.0
2021-10-10 09:05:00.000,2,60.008778,94.28889,74984.445,60.00881,23.502966,,60.008854,25.648384,,60.00905,22.475983,,60.00883,22.660967,,20.186666,70.395,96.0
2021-10-14 07:40:00.000,2,60.001045,97.09634,79716.11,60.000896,25.802383,,60.000725,26.417633,,60.000896,22.4911,,60.000484,22.383984,,35.86,69.685,98.0
2021-10-14 01:05:00.000,2,59.971626,93.3503,74177.055,59.97155,23.7913,,59.97152,26.11615,,59.971394,21.541866,,59.9715,21.903433,,97.21,84.2,75.0
2021-10-30 03:40:00.000,2,59.999363,106.6111,86533.336,59.999416,27.830816,,59.99953,25.411217,,59.99974,23.910633,,59.999454,29.45805,,53.44,54.215,34.0
2021-10-22 16:25:00.000,2,59.99272,95.357216,75915.555,59.99274,25.046967,,59.9926,25.95265,,59.99267,22.645517,,59.992706,21.71475,,50.17,78.86,67.0
2021-10-20 07:10:00.000,2,59.989864,99.4007,80008.89,59.98943,26.027134,,59.989616,26.291616,,59.989616,23.431034,,59.989647,23.6509,,17.21,66.87,97.0
2021-10-24 19:45:00.000,2,59.998043,95.7546,76438.5,59.998066,22.922916,,59.998005,25.653334,,59.998066,22.078934,,59.998035,25.097166,,110.51,84.585,51.0
2021-10-09 21:40:00.000,2,60.00484,89.4909,70209.5,60.004772,21.475317,,60.004772,24.985567,,60.004803,21.401184,,60.00499,21.628017,,58.57,86.23,33.0
2021-10-18 07:20:00.000,2,60.01514,99.720184,82322.336,60.015213,26.153067,,60.015213,26.3769,,60.015198,23.3656,,60.015297,23.824368,,,52.31,56.0
2021-10-12 15:15:00.000,2,59.996284,97.180664,77900.0,59.99598,25.646418,,59.996174,26.169466,,59.996098,22.647133,,59.99574,22.716467,,59.06,77.145,92.0
2021-10-09 21:20:00.000,2,60.00735,89.87419,70519.195,60.007057,21.573242,,60.007095,25.262518,,60.007034,21.423914,,60.007095,21.616362,,58.75,86.685,32.0
2021-10-28 19:25:00.000,2,59.99914,105.371414,85333.336,59.99926,28.05315,,59.999268,28.655483,,59.999268,20.468267,,59.9989,28.195766,,17.07,75.39,27.0
2021-10-24 10:25:00.000,2,60.007824,100.4361,81119.22,60.007748,25.17745,,60.007668,26.266533,,60.00777,23.284733,,60.00772,25.70465,,23.03,68.89,98.0
2021-10-29 01:25:00.000,2,60.009956,104.988,85333.336,60.01019,27.010883,,60.010136,28.143383,,60.010292,21.072666,,60.01003,28.762133,,45.25,64.845,27.0
2021-10-10 15:45:00.000,2,59.98086,93.063515,74090.0,59.98086,23.26375,,59.98086,25.765766,,59.98086,21.438133,,59.98087,22.5947,,37.38,82.41,77.0
2021-10-24 23:10:00.000,2,59.978165,92.0605,73163.336,59.977825,21.993284,,59.977818,25.425983,,59.977753,21.206284,,59.977768,23.435883,,932.3,86.315,62.0
2021-10-30 23:45:00.000,2,60.015198,101.10273,79100.0,60.015087,25.92825,,60.015606,24.910734,,60.015514,20.950634,,60.01514,29.312334,,53.46,70.175,36.0
2021-10-17 12:10:00.000,2,60.008015,99.49147,82110.0,60.008366,26.272118,,60.008053,26.250433,,60.008156,23.228167,,60.00786,23.739416,,33.61,47.29,51.0
2021-10-23 21:00:00.000,2,60.013344,92.97027,73737.78,60.013294,22.293934,,60.013287,25.052433,,60.013287,21.748034,,60.012783,23.87135,,44.2,86.37,45.0
2021-10-25 07:05:00.000,2,60.016113,98.847435,79481.39,60.01609,24.185966,,60.016075,26.15555,,60.016052,22.538416,,60.01615,25.967184,,36.93,73.095,91.0
2021-10-21 18:35:00.000,2,59.979023,97.25215,78038.61,59.979126,26.257633,,59.97914,25.2693,,59.97906,22.800617,,59.979015,22.9265,,67.01,83.83,55.0
2021-10-19 12:20:00.000,2,60.00415,100.82183,81478.445,60.004135,26.2842,,60.004204,26.461267,,60.004204,23.938816,,60.004265,24.13875,,23.5575,56.31,86.0
2021-10-25 22:30:00.000,2,59.998714,92.58027,73752.22,59.99932,22.161667,,59.99929,24.853617,,59.99932,22.4364,,59.999397,23.128633,,79.27,88.055,63.0
2021-10-17 06:50:00.000,2,60.00051,99.37205,82081.336,60.000416,26.21685,,60.00047,26.209734,,60.00046,23.23305,,60.000713,23.712517,,17.965,51.16,47.0
2021-10-19 14:20:00.000,2,60.006092,100.99985,81600.0,60.006363,26.393717,,60.005966,26.738483,,60.006054,23.8667,,60.00601,23.998217,,35.73,60.88,81.0
2021-10-21 17:30:00.000,2,59.995975,97.9089,78719.836,59.99623,26.18765,,59.99628,25.741016,,59.99628,22.880167,,59.99621,23.100384,,49.9,83.29,58.0
2021-10-31 16:20:00.000,2,60.007713,105.54546,83300.0,60.00805,28.413767,,60.007996,25.8003,,60.008163,21.818567,,60.007767,29.51205,,23.87,70.425,39.0
2021-10-19 13:35:00.000,2,60.004734,100.701,81300.0,60.004696,26.26415,,60.00471,26.489017,,60.00492,23.888466,,60.00493,24.059067,,33.82,58.115,81.0
2021-10-17 23:35:00.000,2,60.00106,98.73497,81300.0,60.00107,26.361616,,60.001045,25.954334,,60.001106,23.04015,,60.001286,23.377,,,69.07,43.0
2021-10-22 14:15:00.000,2,59.99402,96.698715,77300.0,59.99398,26.298267,,59.99398,26.436068,,59.99398,22.9111,,59.99398,21.0546,,35.1,69.495,76.0
2021-10-28 20:10:00.000,2,59.99457,104.91254,84842.22,59.994576,27.9758,,59.99477,28.60475,,59.994583,20.446568,,59.994343,27.888466,,14.74,75.695,27.0
2021-10-26 09:10:00.000,2,60.005764,101.082535,81700.0,60.005756,24.060083,,60.005764,26.086634,,60.00561,22.975683,,60.005844,27.959816,,27.9775,73.015,98.0
2021-10-20 20:25:00.000,2,60.01598,94.06893,74996.22,60.015762,25.907116,,60.01574,25.2308,,60.015785,22.045584,,60.015842,20.883066,,74.33,84.175,55.0
2021-10-12 07:20:00.000,2,60.01462,97.11587,77833.336,60.014755,25.48435,,60.014755,26.195883,,60.014675,22.6773,,60.014538,22.75825,,35.21,69.23,56.0
2021-10-24 16:30:00.000,2,60.009468,99.5728,80185.5,60.00958,24.7738,,60.00958,26.02035,,60.009586,23.197033,,60.00922,25.58495,,53.14,76.325,66.0
2021-10-13 15:35:00.000,2,60.00928,95.93982,76619.0,60.00934,24.656982,,60.009354,26.499817,,60.00932,22.180733,,60.009354,22.602434,,66.52,83.01,78.0
2021-10-15 04:45:00.000,2,59.98376,95.908936,78781.164,59.983906,24.805967,,59.983875,26.05345,,59.9839,22.189184,,59.98398,22.861084,,58.75,71.68,83.0
2021-10-10 05:25:00.000,2,59.982426,93.27222,73931.11,59.98275,23.262466,,59.98334,25.51545,,59.983463,22.034216,,59.983543,22.461533,,46.74,72.275,82.0
2021-10-17 00:55:00.000,2,60.015583,98.80393,81484.445,60.015625,26.127234,,60.01564,26.086,,60.015633,23.081217,,60.01543,23.511766,,75.26,60.945,46.0
