"hour_stump","datacenter_id","pm_26972_freq","pm_26972_mw","pm_26972_kw","pm_26975_freq","pm_26975_mw","pm_26975_kw","pm_26976_freq","pm_26976_mw","pm_26976_kw","pm_74084_freq","pm_74084_mw","pm_74084_kw","pm_74085_freq","pm_74085_mw","pm_74085_kw","usd","temp_f","rel_humidity"
2021-11-30 06:50:00.000,2,59.995888,123.32785,95333.336,59.994865,24.001133,,59.994987,26.771633,,59.99549,35.690727,,59.995735,36.86496,,21.79,50.295,69.0
2021-11-27 23:40:00.000,2,60.016087,119.00093,90943.336,60.01581,23.665417,,60.015793,26.28725,,60.015713,33.33223,,60.015995,35.71544,,49.48,47.85,94.0
2021-11-16 18:55:00.000,2,60.008476,118.40819,93766.664,60.00756,28.059916,,60.008133,27.972712,,60.00843,29.609255,,60.00818,32.767,,41.0,77.14,51.0
2021-11-04 17:50:00.000,2,59.985786,111.314064,88900.0,59.985542,28.042017,,59.985596,25.725187,,59.98565,28.33344,,59.98581,29.211271,,39.9,51.45,62.0
2021-11-05 09:45:00.000,2,59.98971,114.46915,92100.0,59.990005,28.21985,,59.98988,25.642017,,59.989758,28.605217,,59.98948,32.003265,,41.76,40.585,70.0
2021-11-19 11:35:00.000,2,60.001328,121.66873,93733.336,60.00142,28.045965,,60.001236,28.089373,,60.000793,32.767,,60.00081,32.767,,23.61,40.665,42.0
2021-11-25 10:35:00.000,2,60.002712,111.89443,83933.336,60.00251,24.1021,,60.002533,26.3819,,60.00265,29.665567,,60.00272,31.747217,,16.82,66.67,94.0
2021-11-23 05:05:00.000,2,59.958946,117.50259,90933.336,59.9594,24.90215,,59.960396,27.44205,,59.960278,32.45722,,59.960175,32.71702,,41.6,47.37,38.0
2021-11-26 05:50:00.000,2,60.005207,111.97123,83933.336,60.00514,23.497017,,60.005478,25.948633,,60.004864,30.5012,,60.004368,32.022415,,36.49,45.445,46.0
2021-11-06 06:55:00.000,2,59.994904,115.24395,93006.664,59.99543,28.283916,,59.99572,25.833166,,59.995445,28.923367,,59.995564,32.2057,,28.17,45.41,70.0
2021-11-05 12:00:00.000,2,60.002335,114.58318,92300.0,60.00311,28.232267,,60.00292,25.759666,,60.002987,28.6039,,60.002777,31.985367,,56.906666,39.225,70.0
