"Category","Series 1","Active Power","Hashrate","Heat Index","Operational"
Sat Nov 27 2021 05:10:00 GMT-0600 (CST),,115.27610169491525,1925.7610245272606,45,25047
Sat Nov 27 2021 05:15:00 GMT-0600 (CST),,115.28118333333333,1925.9028200092685,45,25055
Sat Nov 27 2021 05:20:00 GMT-0600 (CST),,115.26888333333333,1925.8671218994568,45,25051
Sat Nov 27 2021 05:25:00 GMT-0600 (CST),,115.28638333333333,1925.9390519092817,45,25051
Sat Nov 27 2021 05:30:00 GMT-0600 (CST),,115.27296666666666,1925.9897638549442,43.63,25050
Sat Nov 27 2021 05:35:00 GMT-0600 (CST),,115.27736666666667,1925.9713879076683,43.63,25051
Sat Nov 27 2021 05:40:00 GMT-0600 (CST),,115.28626666666668,1926.111055283962,43.63,25049
Sat Nov 27 2021 05:45:00 GMT-0600 (CST),,115.2657,1925.6405041679561,43.63,25048
Sat Nov 27 2021 05:50:00 GMT-0600 (CST),,115.26059322033899,1925.9008682739618,43.57,25050
Sat Nov 27 2021 05:55:00 GMT-0600 (CST),,115.26818644067797,1926.0453434198055,43.65,25051
Sat Nov 27 2021 06:00:00 GMT-0600 (CST),,115.2157,1925.6905008107708,43.63,25045
Sat Nov 27 2021 06:05:00 GMT-0600 (CST),,114.73477966101694,1904.0324863861138,43.63,25037
Sat Nov 27 2021 06:10:00 GMT-0600 (CST),,115.21300000000001,1908.8312252674023,43.63,25046
Sat Nov 27 2021 06:15:00 GMT-0600 (CST),,115.25611666666667,1918.584189769452,43.63,25050
Sat Nov 27 2021 06:20:00 GMT-0600 (CST),,115.26183333333333,1919.826956351731,43.63,25044
Sat Nov 27 2021 06:25:00 GMT-0600 (CST),,115.28739999999999,1920.3569227446637,43.63,25041
Sat Nov 27 2021 06:30:00 GMT-0600 (CST),,115.27718333333334,1922.8239839104185,43.77,25044
Sat Nov 27 2021 06:35:00 GMT-0600 (CST),,115.308,1924.7933982132477,43.77,25047
Sat Nov 27 2021 06:40:00 GMT-0600 (CST),,115.30633333333334,1925.3685685755504,44.11,25044
Sat Nov 27 2021 06:45:00 GMT-0600 (CST),,115.30728333333333,1925.2507072425688,44.11,25042
Sat Nov 27 2021 06:50:00 GMT-0600 (CST),,115.31141666666667,1925.635811403546,44.01,25041
Sat Nov 27 2021 06:55:00 GMT-0600 (CST),,115.33186666666667,1925.7243105490932,43.92,25046
Sat Nov 27 2021 07:00:00 GMT-0600 (CST),,113.11548333333333,1925.8470619139096,44.11,25045
Sat Nov 27 2021 07:05:00 GMT-0600 (CST),,114.2162962962963,,,
Sat Nov 27 2021 07:10:00 GMT-0600 (CST),,114.5534456521739,1765.297910422944,44.11,25023
Sat Nov 27 2021 07:15:00 GMT-0600 (CST),,114.63044262295082,1823.9879756747314,44.11,25035
Sat Nov 27 2021 07:20:00 GMT-0600 (CST),,114.77908333333333,1837.3887275444836,44.11,25017
Sat Nov 27 2021 07:25:00 GMT-0600 (CST),,115.00236666666666,1850.0068020718925,44.11,25034
Sat Nov 27 2021 07:30:00 GMT-0600 (CST),,115.21194915254237,1867.3769830471788,43.5,24910
Sat Nov 27 2021 07:35:00 GMT-0600 (CST),,115.31083333333335,1886.9672664874004,43.5,25045
Sat Nov 27 2021 07:40:00 GMT-0600 (CST),,115.32923333333333,1900.1822370395964,43.16,25044
Sat Nov 27 2021 07:45:00 GMT-0600 (CST),,115.33488333333334,1908.1201077674484,43.16,25038
Sat Nov 27 2021 07:50:00 GMT-0600 (CST),,115.35136666666668,1914.9081141656848,43.12,25043
Sat Nov 27 2021 07:55:00 GMT-0600 (CST),,115.34361666666668,1919.2290335427545,43.18,25044
Sat Nov 27 2021 08:00:00 GMT-0600 (CST),,115.35208333333334,1921.889601700321,43.09,25042
Sat Nov 27 2021 08:05:00 GMT-0600 (CST),,115.35233333333333,1922.9186459632353,43.09,25043
Sat Nov 27 2021 08:10:00 GMT-0600 (CST),,115.33845,1923.7928954550573,43.09,25038
Sat Nov 27 2021 08:15:00 GMT-0600 (CST),,115.31445000000001,1924.2218670972684,43.09,25039
Sat Nov 27 2021 08:20:00 GMT-0600 (CST),,115.3103220338983,1924.396958473482,43.09,25036
Sat Nov 27 2021 08:25:00 GMT-0600 (CST),,115.28413333333333,1924.7202967717133,43.09,25036
Sat Nov 27 2021 08:30:00 GMT-0600 (CST),,115.25711666666668,1924.8535195066809,43.21,25039
Sat Nov 27 2021 08:35:00 GMT-0600 (CST),,115.28176666666667,1924.899234823866,43.21,25035
Sat Nov 27 2021 08:40:00 GMT-0600 (CST),,115.25811666666667,1924.5480402695946,43.21,25036
Sat Nov 27 2021 08:45:00 GMT-0600 (CST),,115.27136666666667,1924.2976438576402,43.21,25037
Sat Nov 27 2021 08:50:00 GMT-0600 (CST),,115.24155932203391,1924.839843885658,43.38,25038
Sat Nov 27 2021 08:55:00 GMT-0600 (CST),,115.27858333333333,1925.1653004283698,43.56,25040
Sat Nov 27 2021 09:00:00 GMT-0600 (CST),,115.27956666666667,1924.7765507628396,43.21,25032
Sat Nov 27 2021 09:05:00 GMT-0600 (CST),,115.25141666666667,1924.7871034783989,43.21,25032
Sat Nov 27 2021 09:10:00 GMT-0600 (CST),,115.27926666666667,1924.6600404545304,,25027
Sat Nov 27 2021 09:15:00 GMT-0600 (CST),,115.25919999999999,1925.0098118574795,43.21,25031
Sat Nov 27 2021 09:20:00 GMT-0600 (CST),,115.23066666666666,1924.7172251361199,43.21,25034
Sat Nov 27 2021 09:25:00 GMT-0600 (CST),,115.24683333333334,1924.590536598683,43.21,25028
Sat Nov 27 2021 09:30:00 GMT-0600 (CST),,115.24523333333333,1924.5709537828914,43.38,25036
Sat Nov 27 2021 09:35:00 GMT-0600 (CST),,115.23383333333335,1924.786082520804,43.38,25034
Sat Nov 27 2021 09:40:00 GMT-0600 (CST),,115.22065,1924.6334742802258,43.38,25037
Sat Nov 27 2021 09:45:00 GMT-0600 (CST),,115.27763333333334,1924.5867174708583,43.38,25030
Sat Nov 27 2021 09:50:00 GMT-0600 (CST),,115.25915,1924.7393506192025,43.52,25032
Sat Nov 27 2021 09:55:00 GMT-0600 (CST),,115.26523333333333,1924.882438690918,43.52,25034
Sat Nov 27 2021 10:00:00 GMT-0600 (CST),,115.29266666666668,1873.629463168866,43.45,24417
Sat Nov 27 2021 10:05:00 GMT-0600 (CST),,115.30535,1873.4532701170494,43.45,24415
Sat Nov 27 2021 10:10:00 GMT-0600 (CST),,115.29805084745763,1873.713777508051,43.45,24416
Sat Nov 27 2021 10:15:00 GMT-0600 (CST),,115.29163333333334,1873.581060699382,43.45,24417
Sat Nov 27 2021 10:20:00 GMT-0600 (CST),,115.26105000000001,1873.5805070986573,43.45,24418
Sat Nov 27 2021 10:25:00 GMT-0600 (CST),,115.26186666666668,1873.4311484018478,43.45,24418
Sat Nov 27 2021 10:30:00 GMT-0600 (CST),,115.26918333333333,1873.1522556774967,43.36,24413
Sat Nov 27 2021 10:35:00 GMT-0600 (CST),,115.31528333333334,1873.3338596629505,43.36,24423
Sat Nov 27 2021 10:40:00 GMT-0600 (CST),,115.23685,1856.7400801096383,43.56,24418
Sat Nov 27 2021 10:45:00 GMT-0600 (CST),,115.2746,1860.4055178156939,43.56,24403
Sat Nov 27 2021 10:50:00 GMT-0600 (CST),,115.25695,1864.3444414942544,43.52,24417
Sat Nov 27 2021 10:55:00 GMT-0600 (CST),,115.288,1869.2423969397707,43.52,24422
Sat Nov 27 2021 11:00:00 GMT-0600 (CST),,115.28850000000001,1871.1826977581454,43.56,24417
Sat Nov 27 2021 11:05:00 GMT-0600 (CST),,115.32527586206896,1872.120707727317,43.84,24417
Sat Nov 27 2021 11:10:00 GMT-0600 (CST),,115.07391666666668,1873.0291927737737,44.65,24414
Sat Nov 27 2021 11:15:00 GMT-0600 (CST),,115.3009,1864.438018799192,44.65,24410
Sat Nov 27 2021 11:20:00 GMT-0600 (CST),,115.32191666666668,1867.5508083975565,44.65,24412
Sat Nov 27 2021 11:25:00 GMT-0600 (CST),,115.33561666666668,1868.9952844093264,44.65,24414
Sat Nov 27 2021 11:30:00 GMT-0600 (CST),,115.35013559322034,1869.748044428141,44.62,24418
Sat Nov 27 2021 11:35:00 GMT-0600 (CST),,115.34683333333334,1868.911184233436,44.62,24418
Sat Nov 27 2021 11:40:00 GMT-0600 (CST),,97.00388333333333,1869.4081161215934,44.69,24401
Sat Nov 27 2021 11:45:00 GMT-0600 (CST),,115.38196666666666,1871.279708309145,44.69,24422
Sat Nov 27 2021 11:50:00 GMT-0600 (CST),,115.37081355932203,1871.9580504491412,44.71,24405
Sat Nov 27 2021 11:55:00 GMT-0600 (CST),,115.36741379310345,1872.9771637262716,44.71,24420
Sat Nov 27 2021 12:00:00 GMT-0600 (CST),,97.01026666666667,1873.7352775969098,45.07,24416
Sat Nov 27 2021 12:05:00 GMT-0600 (CST),,118.78461016949153,1873.7251559195245,45.07,24420
Sat Nov 27 2021 12:10:00 GMT-0600 (CST),,101.57411666666667,1873.997989803916,45.86,24417
Sat Nov 27 2021 12:15:00 GMT-0600 (CST),,101.2184,1873.9485413349619,45.86,24417
Sat Nov 27 2021 12:20:00 GMT-0600 (CST),,120.08858333333335,1873.8268409924844,45.86,24412
Sat Nov 27 2021 12:25:00 GMT-0600 (CST),,109.90053333333334,1873.9624344855456,45.86,24417
Sat Nov 27 2021 12:30:00 GMT-0600 (CST),,61.15853333333334,282.90232475743034,,24347
Sat Nov 27 2021 12:35:00 GMT-0600 (CST),,110.38545,610.5360044895012,46.11,23331
Sat Nov 27 2021 12:40:00 GMT-0600 (CST),,118.69966666666667,998.817584912669,45.81,24383
Sat Nov 27 2021 12:45:00 GMT-0600 (CST),,119.75035,1371.4673925062607,45.81,24373
Sat Nov 27 2021 12:50:00 GMT-0600 (CST),,119.77706779661017,1605.1538749685712,46.8,24402
Sat Nov 27 2021 12:55:00 GMT-0600 (CST),,119.79146666666666,1707.04120021657,46.8,24387
Sat Nov 27 2021 13:00:00 GMT-0600 (CST),,119.81503333333333,1778.7752619101586,48.99,24401
Sat Nov 27 2021 13:05:00 GMT-0600 (CST),,119.77843333333334,1814.198730138078,48.99,24399
Sat Nov 27 2021 13:10:00 GMT-0600 (CST),,119.93916666666668,1835.8628711142858,48.99,24394
Sat Nov 27 2021 13:15:00 GMT-0600 (CST),,120.00941666666668,1846.113917929183,48.99,24401
Sat Nov 27 2021 13:20:00 GMT-0600 (CST),,120.06396666666666,1852.0782494831535,48.99,24392
Sat Nov 27 2021 13:25:00 GMT-0600 (CST),,120.12618333333333,1853.4296258868026,48.99,24392
Sat Nov 27 2021 13:30:00 GMT-0600 (CST),,120.04836666666667,1857.3629931982964,49.08,24409
Sat Nov 27 2021 13:35:00 GMT-0600 (CST),,120.07373333333334,1862.521228093214,49.08,24405
Sat Nov 27 2021 13:40:00 GMT-0600 (CST),,120.14610169491526,1865.4380640986994,49.08,24406
Sat Nov 27 2021 13:45:00 GMT-0600 (CST),,120.12375,1867.6741889085904,49.08,24407
Sat Nov 27 2021 13:50:00 GMT-0600 (CST),,120.2474,1869.5946906688528,46.67,24408
Sat Nov 27 2021 13:55:00 GMT-0600 (CST),,120.22718333333334,1871.0923619327486,46.67,24408
Sat Nov 27 2021 14:00:00 GMT-0600 (CST),,120.23633333333333,,,
Sat Nov 27 2021 14:05:00 GMT-0600 (CST),,120.36075000000001,1873.5513840301076,46.65,24403
Sat Nov 27 2021 14:10:00 GMT-0600 (CST),,120.32028333333332,1870.344354118834,46.65,24400
Sat Nov 27 2021 14:15:00 GMT-0600 (CST),,120.00450000000001,1871.0718930572289,46.65,24398
Sat Nov 27 2021 14:20:00 GMT-0600 (CST),,120.1571,1826.9716726342608,46.65,24385
Sat Nov 27 2021 14:25:00 GMT-0600 (CST),,120.34916666666666,1844.9880161410204,46.65,24408
Sat Nov 27 2021 14:30:00 GMT-0600 (CST),,120.37891525423728,1857.7982456776476,47.01,24404
Sat Nov 27 2021 14:35:00 GMT-0600 (CST),,120.33396610169491,1865.1931291213004,47.01,24408
Sat Nov 27 2021 14:40:00 GMT-0600 (CST),,120.32503333333334,1870.8336149648646,47.01,24408
Sat Nov 27 2021 14:45:00 GMT-0600 (CST),,120.40971666666665,1874.7700016709218,47.01,24404
Sat Nov 27 2021 14:50:00 GMT-0600 (CST),,120.35715,1877.4126143254593,46.13,24405
Sat Nov 27 2021 14:55:00 GMT-0600 (CST),,120.39303333333334,1878.311626350109,46.13,24409
Sat Nov 27 2021 15:00:00 GMT-0600 (CST),,120.50558333333333,1879.0134041042675,46.22,24407
Sat Nov 27 2021 15:05:00 GMT-0600 (CST),,120.46913333333333,1879.4273264453147,46.22,24409
Sat Nov 27 2021 15:10:00 GMT-0600 (CST),,120.40972881355933,1879.8734180243111,47.01,24405
Sat Nov 27 2021 15:15:00 GMT-0600 (CST),,120.41086666666666,1880.3967830138047,47.01,24408
Sat Nov 27 2021 15:20:00 GMT-0600 (CST),,120.43693333333334,1880.4428236103715,47.01,24404
Sat Nov 27 2021 15:25:00 GMT-0600 (CST),,120.4281724137931,1880.1161286354397,47.01,24407
Sat Nov 27 2021 15:30:00 GMT-0600 (CST),,120.40124999999999,1880.2813640930467,46.87,24407
Sat Nov 27 2021 15:35:00 GMT-0600 (CST),,119.18873333333335,1880.4364919946229,46.87,24408
Sat Nov 27 2021 15:40:00 GMT-0600 (CST),,119.09291525423728,1846.8509969495015,46.08,23972
Sat Nov 27 2021 15:45:00 GMT-0600 (CST),,119.15045,1846.6795410804516,46.08,23969
Sat Nov 27 2021 15:50:00 GMT-0600 (CST),,119.11595000000001,1846.6536602629958,45.99,23968
Sat Nov 27 2021 15:55:00 GMT-0600 (CST),,118.64185,1846.3440091431905,45.99,23964
Sat Nov 27 2021 16:00:00 GMT-0600 (CST),,117.48025000000001,1776.7546963000714,46.04,23900
Sat Nov 27 2021 16:05:00 GMT-0600 (CST),,117.64376666666666,1784.1436142105767,46.04,23954
Sat Nov 27 2021 16:10:00 GMT-0600 (CST),,117.58953333333334,1789.184622927648,46.04,23957
Sat Nov 27 2021 16:15:00 GMT-0600 (CST),,117.72096551724138,1788.9294055829987,46.04,23954
Sat Nov 27 2021 16:20:00 GMT-0600 (CST),,117.90261016949152,1796.4189660394295,46.04,23957
Sat Nov 27 2021 16:25:00 GMT-0600 (CST),,118.07781666666666,1805.3345173814496,46.04,23956
Sat Nov 27 2021 16:30:00 GMT-0600 (CST),,118.13296666666666,1811.4143232334288,46.63,23951
Sat Nov 27 2021 16:35:00 GMT-0600 (CST),,117.91823333333333,1816.1468374268595,46.63,23943
Sat Nov 27 2021 16:40:00 GMT-0600 (CST),,118.11325000000001,1807.2795699448784,46.63,23942
Sat Nov 27 2021 16:45:00 GMT-0600 (CST),,118.45116666666667,1816.928202214113,46.63,23948
Sat Nov 27 2021 16:50:00 GMT-0600 (CST),,118.47701666666667,1818.7978365912313,46.63,23943
Sat Nov 27 2021 16:55:00 GMT-0600 (CST),,118.5636,1822.4092981803103,46.63,23947
Sat Nov 27 2021 17:00:00 GMT-0600 (CST),,118.67566666666667,1818.668238103503,46.83,23942
Sat Nov 27 2021 17:05:00 GMT-0600 (CST),,118.7787,1824.0541927265776,46.83,23943
Sat Nov 27 2021 17:10:00 GMT-0600 (CST),,118.81850000000001,1825.5256697947484,46.83,23945
Sat Nov 27 2021 17:15:00 GMT-0600 (CST),,118.85598333333334,1830.248147478159,46.83,23945
Sat Nov 27 2021 17:20:00 GMT-0600 (CST),,118.86041666666667,1833.9077609202586,46.83,23943
Sat Nov 27 2021 17:25:00 GMT-0600 (CST),,118.92758333333333,1836.976273173086,46.83,23942
Sat Nov 27 2021 17:30:00 GMT-0600 (CST),,118.86336666666668,1837.9978475412381,46.83,23943
Sat Nov 27 2021 17:35:00 GMT-0600 (CST),,118.92434482758621,1838.180474246833,46.83,23950
Sat Nov 27 2021 17:40:00 GMT-0600 (CST),,119.00093333333334,1838.892160371417,46.83,23944
Sat Nov 27 2021 17:45:00 GMT-0600 (CST),,119.0181,1838.170519973243,46.83,23942
Sat Nov 27 2021 17:50:00 GMT-0600 (CST),,119.04663333333333,1840.2712550779313,47.01,23946
Sat Nov 27 2021 17:55:00 GMT-0600 (CST),,119.0866,1842.3745494687023,46.92,23949
Sat Nov 27 2021 18:00:00 GMT-0600 (CST),,119.08543333333334,1842.5472646636892,47.07,23942
Sat Nov 27 2021 18:05:00 GMT-0600 (CST),,119.10753333333334,1843.2435594451085,47.07,23945
Sat Nov 27 2021 18:10:00 GMT-0600 (CST),,119.13250000000001,1843.7748157780525,47.07,23944
Sat Nov 27 2021 18:15:00 GMT-0600 (CST),,119.09718333333333,1843.3618795384125,47.07,23945
Sat Nov 27 2021 18:20:00 GMT-0600 (CST),,119.09428333333334,1840.4869112087956,47.07,23903
Sat Nov 27 2021 18:25:00 GMT-0600 (CST),,119.0662,1840.9060679660636,47.07,23936
Sat Nov 27 2021 18:30:00 GMT-0600 (CST),,118.9823,1835.8667010416168,47.39,23935
Sat Nov 27 2021 18:35:00 GMT-0600 (CST),,119.06254237288137,1837.9518573860846,47.39,23945
Sat Nov 27 2021 18:40:00 GMT-0600 (CST),,119.09991666666666,1839.4698100498001,47.39,23934
Sat Nov 27 2021 18:45:00 GMT-0600 (CST),,119.0686,1841.8168846231194,47.39,23938
Sat Nov 27 2021 18:50:00 GMT-0600 (CST),,119.08523333333333,1842.9923341019096,47.39,23938
Sat Nov 27 2021 18:55:00 GMT-0600 (CST),,119.07553333333334,1843.1261018947887,47.39,23939
Sat Nov 27 2021 19:00:00 GMT-0600 (CST),,118.41323333333334,1843.4134302876282,47.39,23933
Sat Nov 27 2021 19:05:00 GMT-0600 (CST),,117.59913333333334,1768.0590253995565,47.39,23560
Sat Nov 27 2021 19:10:00 GMT-0600 (CST),,118.33786666666667,1757.5374748152817,47.39,23931
Sat Nov 27 2021 19:15:00 GMT-0600 (CST),,118.27533898305084,1777.3006979020874,47.39,23929
Sat Nov 27 2021 19:20:00 GMT-0600 (CST),,118.3308,1799.3441575730847,47.39,23943
Sat Nov 27 2021 19:25:00 GMT-0600 (CST),,118.33766666666666,1809.3285371434124,47.39,23941
Sat Nov 27 2021 19:30:00 GMT-0600 (CST),,118.39011666666667,1816.3453294770675,46.74,23934
Sat Nov 27 2021 19:35:00 GMT-0600 (CST),,118.4552,1822.8531724976501,46.74,23936
Sat Nov 27 2021 19:40:00 GMT-0600 (CST),,118.44593333333334,1824.6153280563744,46.74,23938
Sat Nov 27 2021 19:45:00 GMT-0600 (CST),,118.52400000000002,1825.3474582850715,46.74,23933
Sat Nov 27 2021 19:50:00 GMT-0600 (CST),,118.57236666666668,1826.7681372523489,46.74,23929
Sat Nov 27 2021 19:55:00 GMT-0600 (CST),,118.61143333333332,1826.417716536499,46.74,23927
Sat Nov 27 2021 20:00:00 GMT-0600 (CST),,118.66118333333334,1824.2517721644574,46.74,23932
Sat Nov 27 2021 20:05:00 GMT-0600 (CST),,118.73591666666667,1827.3261907359956,46.74,23936
Sat Nov 27 2021 20:10:00 GMT-0600 (CST),,118.74298333333333,1830.2430152955208,46.74,23936
Sat Nov 27 2021 20:15:00 GMT-0600 (CST),,118.73926666666667,1832.7750778891339,46.74,23937
Sat Nov 27 2021 20:20:00 GMT-0600 (CST),,118.71908333333334,1834.5447404415033,46.74,23932
Sat Nov 27 2021 20:25:00 GMT-0600 (CST),,118.73240000000001,1834.7407501815705,46.74,23938
Sat Nov 27 2021 20:30:00 GMT-0600 (CST),,118.73041666666667,1835.471342747908,46.87,23934
Sat Nov 27 2021 20:35:00 GMT-0600 (CST),,118.43571186440678,1835.5532917357054,46.87,23939
Sat Nov 27 2021 20:40:00 GMT-0600 (CST),,116.15421666666666,1787.894163590893,46.87,23930
Sat Nov 27 2021 20:45:00 GMT-0600 (CST),,117.97673333333334,1705.1666038860787,46.87,23940
Sat Nov 27 2021 20:50:00 GMT-0600 (CST),,118.1119,1738.594715085689,46.87,23933
Sat Nov 27 2021 20:55:00 GMT-0600 (CST),,118.09962711864407,1762.5470994005402,46.87,23938
Sat Nov 27 2021 21:00:00 GMT-0600 (CST),,118.1305,1780.7321071079423,46.87,23934
Sat Nov 27 2021 21:05:00 GMT-0600 (CST),,118.16011666666667,1798.1076239397,46.87,23929
Sat Nov 27 2021 21:10:00 GMT-0600 (CST),,118.02071666666667,1809.15129240836,46.87,23932
Sat Nov 27 2021 21:15:00 GMT-0600 (CST),,117.73496666666666,1803.4250815670284,46.87,23726
Sat Nov 27 2021 21:20:00 GMT-0600 (CST),,117.67978333333333,1805.9876156880005,47.23,23724
Sat Nov 27 2021 21:25:00 GMT-0600 (CST),,117.67995,1810.3386176292076,47.23,23722
Sat Nov 27 2021 21:30:00 GMT-0600 (CST),,117.72780000000002,1810.1972210409658,46.92,23724
Sat Nov 27 2021 21:35:00 GMT-0600 (CST),,117.80506666666666,1811.9613500425153,46.92,23721
Sat Nov 27 2021 21:40:00 GMT-0600 (CST),,117.83275,1811.8014630324283,46.92,23721
Sat Nov 27 2021 21:45:00 GMT-0600 (CST),,117.90257627118645,1812.1445563355278,46.92,23726
Sat Nov 27 2021 21:50:00 GMT-0600 (CST),,117.92556666666665,1810.9425089614317,46.92,23722
Sat Nov 27 2021 21:55:00 GMT-0600 (CST),,117.98562711864408,1813.6784807139586,46.8,23729
Sat Nov 27 2021 22:00:00 GMT-0600 (CST),,118.01315,1812.8376440189177,46.92,23719
Sat Nov 27 2021 22:05:00 GMT-0600 (CST),,118.1009,1816.79895317837,46.92,23733
Sat Nov 27 2021 22:10:00 GMT-0600 (CST),,118.0283,1816.7302514508556,46.92,23732
Sat Nov 27 2021 22:15:00 GMT-0600 (CST),,118.06671666666666,1819.6863520568895,46.92,23732
Sat Nov 27 2021 22:20:00 GMT-0600 (CST),,117.93175,1817.9799307701471,46.92,23730
Sat Nov 27 2021 22:25:00 GMT-0600 (CST),,117.95821666666667,1820.2781749726762,46.92,23733
Sat Nov 27 2021 22:30:00 GMT-0600 (CST),,118.14393333333334,1821.5001485589448,47.08,23727
Sat Nov 27 2021 22:35:00 GMT-0600 (CST),,118.15761666666667,1822.4525565082972,47.08,23727
Sat Nov 27 2021 22:40:00 GMT-0600 (CST),,118.1179,1822.145682465958,47.08,23732
Sat Nov 27 2021 22:45:00 GMT-0600 (CST),,118.17815,1818.4544744568125,47.08,23718
Sat Nov 27 2021 22:50:00 GMT-0600 (CST),,118.13331666666666,1818.49686452754,47.08,23728
Sat Nov 27 2021 22:55:00 GMT-0600 (CST),,118.09688135593221,1821.3713653783175,46.96,23736
Sat Nov 27 2021 23:00:00 GMT-0600 (CST),,118.11718333333333,1822.9330543198216,47.08,23740
Sat Nov 27 2021 23:05:00 GMT-0600 (CST),,118.13545,1825.0793188358034,47.08,23738
Sat Nov 27 2021 23:10:00 GMT-0600 (CST),,118.13053333333333,1826.1462692996706,47.08,23734
Sat Nov 27 2021 23:15:00 GMT-0600 (CST),,118.12623333333335,1826.9080572798716,47.08,23735
Sat Nov 27 2021 23:20:00 GMT-0600 (CST),,118.11505084745764,1827.5811942021246,47.08,23740
Sat Nov 27 2021 23:25:00 GMT-0600 (CST),,118.13340677966102,1827.3070795552458,47.08,23738
Sat Nov 27 2021 23:30:00 GMT-0600 (CST),,118.11357627118645,1827.7188779081573,47.55,23739
Sat Nov 27 2021 23:35:00 GMT-0600 (CST),,118.0637,1827.6442536772486,47.55,23742
Sat Nov 27 2021 23:40:00 GMT-0600 (CST),,118.08718333333333,1827.7444334376507,47.35,23744
Sat Nov 27 2021 23:45:00 GMT-0600 (CST),,118.11795000000001,1827.9177694801726,47.35,23743
Sat Nov 27 2021 23:50:00 GMT-0600 (CST),,118.23896666666666,1828.09195325405,47.35,23742
Sat Nov 27 2021 23:55:00 GMT-0600 (CST),,118.15766666666667,1828.1293485320598,47.23,23746
Sun Nov 28 2021 00:00:00 GMT-0600 (CST),,118.22898305084746,1824.1506543568692,47.35,23746
Sun Nov 28 2021 00:05:00 GMT-0600 (CST),,118.31988333333334,1825.2312070521295,47.35,23741
Sun Nov 28 2021 00:10:00 GMT-0600 (CST),,117.64365000000001,1826.6708706303482,47.97,23748
Sun Nov 28 2021 00:15:00 GMT-0600 (CST),,118.27170000000001,1796.6506825626263,47.97,23746
Sun Nov 28 2021 00:20:00 GMT-0600 (CST),,118.19061666666667,1810.0929080296432,47.97,23748
Sun Nov 28 2021 00:25:00 GMT-0600 (CST),,118.13181666666668,1819.9102002460413,47.97,23756
Sun Nov 28 2021 00:30:00 GMT-0600 (CST),,118.11883333333334,1821.8678852710343,48.22,23754
Sun Nov 28 2021 00:35:00 GMT-0600 (CST),,118.14463333333333,1824.2000693331202,48.22,23760
Sun Nov 28 2021 00:40:00 GMT-0600 (CST),,118.23363333333333,1826.9438899473794,48.22,23766
Sun Nov 28 2021 00:45:00 GMT-0600 (CST),,118.24433333333333,1828.9771873350192,48.22,23771
Sun Nov 28 2021 00:50:00 GMT-0600 (CST),,118.23291666666667,1830.100024427733,47.32,23775
Sun Nov 28 2021 00:55:00 GMT-0600 (CST),,118.24821666666666,1830.5297174297623,47.16,23781
Sun Nov 28 2021 01:00:00 GMT-0600 (CST),,118.23188333333334,1831.2699047696187,47.61,23782
Sun Nov 28 2021 01:05:00 GMT-0600 (CST),,118.22208333333333,1831.6437848543112,47.61,23782
Sun Nov 28 2021 01:10:00 GMT-0600 (CST),,118.23620000000001,1831.808493276921,47.61,23786
Sun Nov 28 2021 01:15:00 GMT-0600 (CST),,118.24164999999999,1832.2785139867901,47.61,23793
Sun Nov 28 2021 01:20:00 GMT-0600 (CST),,118.1904,1832.6858263008962,47.61,23790
Sun Nov 28 2021 01:25:00 GMT-0600 (CST),,118.17043333333332,1832.463423152151,47.61,23789
Sun Nov 28 2021 01:30:00 GMT-0600 (CST),,118.2044,1832.706410410203,47.95,23788
Sun Nov 28 2021 01:35:00 GMT-0600 (CST),,118.20465,1832.4940927933997,47.95,23784
Sun Nov 28 2021 01:40:00 GMT-0600 (CST),,118.22137288135595,1832.7955611757259,47.95,23787
Sun Nov 28 2021 01:45:00 GMT-0600 (CST),,118.18933333333334,1832.617375709468,47.95,23791
Sun Nov 28 2021 01:50:00 GMT-0600 (CST),,118.16461666666667,1833.0558452441337,48.49,23791
Sun Nov 28 2021 01:55:00 GMT-0600 (CST),,118.19080000000001,1833.0603185986786,48.42,23792
Sun Nov 28 2021 02:00:00 GMT-0600 (CST),,118.18996666666666,1832.9093571717385,48.65,23789
Sun Nov 28 2021 02:05:00 GMT-0600 (CST),,118.24352542372883,1832.9851581515984,48.65,23791
Sun Nov 28 2021 02:10:00 GMT-0600 (CST),,118.2373,1832.9624991397673,49.82,23792
Sun Nov 28 2021 02:15:00 GMT-0600 (CST),,118.24626666666667,1832.5549721937377,49.82,23785
Sun Nov 28 2021 02:20:00 GMT-0600 (CST),,118.24761666666667,1832.8658333291578,49.82,23793
Sun Nov 28 2021 02:25:00 GMT-0600 (CST),,118.22963157894736,1832.8076892531321,49.82,23790
Sun Nov 28 2021 02:30:00 GMT-0600 (CST),,118.21737288135593,1832.573408698111,49.77,23785
Sun Nov 28 2021 02:35:00 GMT-0600 (CST),,118.23233333333334,1832.8331990591978,49.77,23786
Sun Nov 28 2021 02:40:00 GMT-0600 (CST),,118.26803333333334,1832.7938697569002,49.77,23792
Sun Nov 28 2021 02:45:00 GMT-0600 (CST),,118.23780000000001,1832.8138237859346,49.77,23785
Sun Nov 28 2021 02:50:00 GMT-0600 (CST),,118.22621666666667,1832.9649965347317,49.73,23788
Sun Nov 28 2021 02:55:00 GMT-0600 (CST),,116.9726,1832.7760603149754,49.73,23786
Sun Nov 28 2021 03:00:00 GMT-0600 (CST),,116.42331666666668,1739.6584928030165,50.09,23770
