"hour_stump","hashrate","operational","heat_index"
"2021-11-15 01:40:00",455.0549011230469,35530.000000000000,58.619998931884766
"2021-11-25 02:00:00",237.1687469482422,36138.000000000000,68.7699966430664
"2021-11-09 12:25:00",466.9635009765625,36766.000000000000,73.08000183105469
"2021-11-13 19:30:00",455.5880126953125,35901.000000000000,52.380001068115234
"2021-11-13 15:05:00",456.14251708984375,35909.000000000000,65.80000305175781
"2021-11-10 22:10:00",461.3602600097656,36180.000000000000,70.20999908447266
"2021-11-14 11:25:00",456.0477294921875,35828.000000000000,70.87999725341797
"2021-11-26 05:05:00",461.35467529296875,36090.000000000000,36.86000061035156
"2021-11-19 04:45:00",466.0301513671875,36690.000000000000,38.88999938964844
"2021-11-15 10:20:00",454.4996032714844,35562.000000000000,69.20999908447266
"2021-11-10 19:00:00",458.62811279296875,36226.000000000000,73.5999984741211
"2021-11-09 03:25:00",467.56939697265625,36682.000000000000,57.310001373291016
"2021-11-10 06:25:00",465.70062255859375,36511.000000000000,61.029998779296875
"2021-11-20 13:25:00",465.0620422363281,36643.000000000000,71.01000213623047
"2021-11-14 05:25:00",457.76751708984375,35815.000000000000,44.7400016784668
"2021-11-10 09:25:00",465.02264404296875,36503.000000000000,67.31999969482422
"2021-11-04 08:30:00",468.8136291503906,36842.000000000000,42.66999816894531
"2021-11-22 01:05:00",463.85394287109375,36668.000000000000,52.93000030517578
"2021-11-20 19:05:00",464.6112976074219,36676.000000000000,64.62999725341797
"2021-11-22 19:10:00",463.5380554199219,36683.000000000000,50.36000061035156
"2021-11-23 01:15:00",463.629638671875,36688.000000000000,42.75
"2021-11-23 21:35:00",462.7593078613281,36690.000000000000,57.36000061035156
"2021-11-08 01:30:00",467.4481506347656,36962.000000000000,52.630001068115234
"2021-11-25 05:05:00",237.3903350830078,36229.000000000000,67.1500015258789
"2021-11-19 00:15:00",463.8877868652344,36536.000000000000,45.18000030517578
"2021-11-04 00:25:00",469.33831787109375,36881.000000000000,43.93000030517578
"2021-11-23 02:50:00",463.61553955078125,36701.000000000000,40.189998626708984
"2021-11-25 06:35:00",237.22613525390625,36221.000000000000,65.12000274658203
"2021-11-13 07:35:00",457.0428466796875,35846.000000000000,40.5099983215332
"2021-11-09 01:45:00",467.48779296875,36579.000000000000,58.060001373291016
"2021-11-22 17:20:00",463.74237060546875,36700.000000000000,59.77000045776367
"2021-11-13 15:50:00",453.772216796875,35710.000000000000,66.4000015258789
"2021-11-13 23:20:00",457.7358093261719,35689.000000000000,49.40999984741211
"2021-11-29 11:10:00",457.73065185546875,35864.000000000000,59.939998626708984
"2021-11-22 23:50:00",463.7857666015625,36699.000000000000,45.72999954223633
"2021-11-26 17:55:00",462.7779846191406,36281.000000000000,48.58000183105469
"2021-11-09 19:15:00",464.35675048828125,36312.000000000000,65.43000030517578
"2021-11-10 20:55:00",461.60833740234375,36165.000000000000,71.58000183105469
"2021-11-09 02:45:00",467.4331359863281,36669.000000000000,57.630001068115234
"2021-11-14 11:30:00",456.031005859375,35817.000000000000,71.37999725341797
"2021-11-24 11:40:00",458.947265625,36210.000000000000,74.31999969482422
