hour_stump,S9_HR_five_seconds_hashrate,board_6_temp,board_7_temp,board_8_temp,board_6_actual_hashrate,board_7_actual_hashrate,board_8_actual_hashrate,avg_hashrate,miner_count,avg_uptime,lancium_box_uuid
10/8/21 3:20,4499.404902,51.35294118,50.29411765,57.11764706,1565.455294,1626.478039,1596.456863,5625.073922,51,148014.4118,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 3:35,4495.016275,51.60784314,50.45098039,57.39215686,1601.44902,1649.158235,1652.951373,5624.652941,51,148914.1373,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 3:50,4478.055098,51.29411765,50.2745098,57,1596.865686,1651.311373,1669.847647,5624.031176,51,149814.1176,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 4:05,4480.243333,51.45098039,50.31372549,57.17647059,1555.267255,1608.211176,1599.08098,5623.753333,51,150713.8627,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 4:20,4488.854314,51.03921569,50.05882353,56.62745098,4242.548627,1645.601569,1676.985294,5623.099804,51,151315.9412,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 4:35,147982.648,51.17647059,50.2745098,56.76470588,145088.4335,1637.611765,1650.285686,5623.844314,51,152215.9412,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 4:50,4506.995294,50.74509804,49.64705882,56.35294118,1629.346078,1655.922353,1668.157843,5622.600196,51,153116,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 5:05,4535.971765,50.19607843,49.15686275,55.76470588,1585.725098,1642.162157,1636.965098,5622.015098,51,154011.1765,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 5:20,4501.155882,50.05882353,49,55.70588235,1563.797451,1614.93902,1624.956667,5622.739216,51,154911.0196,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 5:35,4517.669412,49.64705882,48.62745098,55.21568627,1610.811765,1656.896275,1657.270784,5622.583137,51,155810.9412,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 5:50,4502.033725,49.43137255,48.43137255,55,1562.163725,1648.261765,1649.641373,5622.261569,51,156711.0196,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 6:05,4528.323529,49.15686275,48.07843137,54.70588235,1606.506275,1664.222745,1644.826667,5622.483922,51,157610.7059,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 6:20,4492.32451,49.15686275,48.03921569,54.74509804,1562.035686,1630.117451,1590.369216,5622.377059,51,158510.5098,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 6:35,4485.444706,48.96078431,47.90196078,54.60784314,1566.516078,1610.217255,1604.251765,5622.044902,51,159410.4118,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 6:50,4470.858824,48.62745098,47.64705882,54.15686275,1332032.225,1658.669804,1631.706275,5621.333333,51,160310.4118,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 7:05,4532.331176,48.50980392,47.54901961,53.88235294,1617.838235,1644.983529,1645.83098,5621.32451,51,161210.3333,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 7:20,4538.172549,48.49019608,47.45098039,54.01960784,1575.258824,1617.216275,1628.675686,5621.36098,51,162110.2549,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 7:35,4529.960196,48.43137255,47.45098039,53.90196078,1615.287843,1608.341176,1611.308235,5621.217255,51,163010.1765,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 7:50,3180156.021,48.09803922,47.03921569,53.52941176,3177195.103,1624.477451,1610.896275,5621.248235,51,163909.9412,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 8:05,4511.185294,48.05882353,46.96078431,53.37254902,1542.209608,1597.266078,1593.409412,5621.03902,51,164809.8431,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 8:20,1737501.435,47.98039216,47,53.37254902,4339596.137,1628.013333,1617.561176,5620.680784,51,165709.8039,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 8:35,4514.613922,47.60784314,46.60784314,53.01960784,1542.697843,1593.706471,1562.475098,5620.215294,51,166609.8039,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 8:50,4490.421176,47.43137255,46.37254902,52.82352941,1535.436275,1572.864706,1560.206471,5620.113137,51,167509.7647,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 9:05,4547.307647,47.25490196,46.21568627,52.70588235,1548.550588,1604.535098,1617.394706,5619.92451,51,168409.7255,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 9:20,1919650.256,47.37254902,46.19607843,52.58823529,1916699.571,1605.705294,1625.288235,5619.791765,51,169309.4314,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 9:35,4512.148824,47.05882353,46.17647059,52.33333333,1535.235098,1610.051569,1591.33451,5624.174902,51,169838.8039,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 9:50,4518.01098,46.76470588,45.80392157,52.05882353,1575.564118,1605.927451,1589.570196,5620.111569,51,170738.5686,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 10:05,4519.774314,46.37254902,45.25490196,51.60784314,1618.313725,1667.024902,1649.304118,5619.981373,51,171638.549,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 10:20,4477.218235,43.52941176,42.52941176,48.64705882,3616606.975,1628.792745,1641.008431,5620.027059,51,172538.7255,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 10:35,4469.406078,42.66666667,41.35294118,47.35294118,1691.516471,1730.832745,1684.234706,5619.564902,51,173438.6275,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 10:50,4504.093333,41.84313725,40.70588235,46.68627451,1557.176667,1586.843529,1585.506078,5619.312157,51,174338.4902,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 11:05,4512.243529,41.15686275,39.7254902,46,1627.796471,1638.141569,1666.87451,5619.13902,51,175238.2941,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 11:20,4508.517843,42.33333333,41.17647059,47.29411765,1627.136471,1669.547451,1633.395686,5618.19098,51,176138.2549,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 11:35,4506.093137,42.25490196,41.1372549,47.25490196,1578.865882,1631.727255,1616.717059,5618.081569,51,177038.0588,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 11:50,4473.419608,41.2745098,40.1372549,46.03921569,1649.902353,1663.958431,1653.506471,5617.979608,51,177937.9608,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 12:05,4513.217059,41.92156863,40.56862745,46.7254902,1587.641569,1614.641373,1619.780784,5617.844118,51,178837.902,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 12:20,4479.603529,40.49019608,39.23529412,45.2745098,1554.625882,1620.896078,1647.416275,5617.801961,51,179737.8431,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 12:35,4455.49098,40.52941176,39.21568627,45.11764706,1594.518824,1630.989804,1619.442941,5617.419804,51,180637.8235,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 12:50,2559873.056,41.49019608,40.25490196,46.17647059,2556933.782,1624.304706,1642.255294,5617.173725,51,181537.6471,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 13:05,4512.54549,41.03921569,39.80392157,45.68627451,1594.345882,1647.501961,1602.394314,5616.832941,51,182437.5686,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 13:20,4500.923725,41.70588235,40.47058824,46.33333333,1577.685686,1651.744314,1623.464118,5616.665882,51,183337.5098,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 13:35,4502.817647,43.98039216,42.78431373,48.8627451,1555.163725,1640.65549,1594.128627,5616.632157,51,184237.3529,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 13:50,4494.677647,44.8627451,43.74509804,49.92156863,1590.262745,1642.631765,1613.946471,5616.394314,51,185137.3725,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 14:05,4508.420196,44.70588235,43.49019608,49.52941176,2771734.682,1619.67,1575.237843,5616.293137,51,186037.2549,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 14:20,1066844.831,44.1372549,42.80392157,49.01960784,1063924.038,1586.491176,1616.152549,5616.167647,51,186936.9804,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 14:35,4495.408824,44.52941176,43.23529412,49.58823529,1601.27,1617.007647,1614.50902,5615.975098,51,187836.902,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 14:50,4466.981961,46.25490196,45.11764706,51.25490196,1554.737843,1585.174902,1570.59,5615.884706,51,188736.8824,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 15:05,4502.6534,46.94,44.44,50.72,1582.4258,1584.9046,1568.678,5616.7766,50,192351.52,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 15:20,4516.0816,50.84,48.5,55.06,1611.1474,1615.0158,1581.3646,5616.4456,50,193251.5,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 15:35,4477.7206,50.86,48.42,54.92,1594.6842,1587.5108,1562.5288,5616.1504,50,194151.58,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 15:50,4463.7394,47.48,44.96,51.74,1657.705,1654.8178,1617.9734,5615.7644,50,195051.14,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 16:05,4488.464902,51.03921569,48.90196078,55.50980392,1600.138627,1652.513725,1627.425098,5613.492941,51,192121.098,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 16:20,4495.112157,51.62745098,49.74509804,56.47058824,1608.350392,1626.074902,1606.172549,5613.94,51,193020.9608,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 16:35,4464.605098,51.62745098,49.80392157,56.33333333,1638.014902,1623.462941,1611.286667,5613.174706,51,193920.9608,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 16:50,12055.35745,51.43137255,49.45098039,56.11764706,9174.648039,1613.436078,1572.845098,5612.691373,51,194820.902,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 17:05,4442.390588,52.43137255,50.33333333,57.09803922,1618.670784,1670.096863,1619.506078,5612.871176,51,195711.6078,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 17:20,4454.413137,50.82352941,48.54901961,55.43137255,1584.403137,1670.145686,1619.769804,5612.08451,51,196610.6078,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 17:35,4520.790196,53.45098039,51.43137255,58.03921569,1785510.678,1656.766275,1641.556863,5611.437451,51,197510.7647,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 17:50,4482.05902,53.1372549,51.17647059,57.76470588,1637.414314,1658.851373,1669.732941,5608.810588,51,197832.2549,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 18:05,4480.52098,52.90196078,51.01960784,57.47058824,1582.221373,1614.632157,1602.519412,5610.086078,51,198731.9608,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 18:20,4477.516667,53.39215686,50.98039216,58.31372549,1613.102353,1647.792549,1596.156863,5609.14,51,199631.4314,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 18:35,4497.020588,55.01960784,52.8627451,59.8627451,1615.072353,1678.244314,1652.28451,5609.283725,51,200531.3725,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 18:50,4520.202745,53.76470588,51.54901961,58.45098039,1552.632745,1626.55,1581.252353,5609.26549,51,201431.3922,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 19:05,1919620.593,54.43137255,52.49019608,59.2745098,1916706.205,1624.92549,1581.975098,5609.521961,51,202331.3725,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 19:20,4456.462549,54.35294118,52.25490196,59.19607843,1621.474902,1653.623333,1624.91549,5609.071373,51,203231.4706,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 19:35,1720936.623,54.11764706,52.05882353,58.92156863,1718004.751,1581.184706,1604.510196,5608.994902,51,204131.3922,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 19:50,4491.299804,55.19607843,53.07843137,60.09803922,1594.027255,1617.95549,1577.330784,5608.699412,51,205031.0392,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 20:05,4506.737843,53.90196078,52.05882353,58.47058824,1620.475882,1682.477451,1619.721569,5609.96451,51,205779.451,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 20:20,4468.982353,53.47058824,51.68627451,58.2745098,1603.034902,1614.958039,1610.525686,5607.63,51,206679.3137,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 20:35,4484.0884,54.4,51.78,58.74,1548.699,1569.2536,1570.4472,5609.2494,50,211394.52,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 20:50,4459.8836,53.22,50.86,57.5,1539.3754,1574.817,1561.777,5608.9108,50,212294.64,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 21:05,4457.0628,52.86,50.4,57.12,1568.001,1547.8732,1508.784,5608.4752,50,213194.48,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 21:20,4485.2266,53.68,51.12,57.98,1569.6756,1589.6862,1589.514,5608.0208,50,214094.24,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 21:35,1146859.901,53.62745098,51,57.8627451,1144004.311,1571.227647,1521.298824,5592.284314,51,210779.1961,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 21:50,4471.5508,54.44,51.84,58.6,1591.9618,1636.6234,1615.7882,5607.146,50,215894.16,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 22:05,4407.583,56.66,51.5,58.44,1575.6166,1569.0588,1552.1422,5623.8958,50,216635.64,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 22:20,4508.437,55,52.64,59.26,1574.4078,1628.6248,1606.9878,5607.8414,50,217535.48,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 22:35,4468.4996,55.64,53,59.8,1630.9742,1674.6162,1639.2206,5607.0998,50,218435.18,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 22:50,4433.056863,53.07843137,51.76470588,58.90196078,1593.392941,1628.389216,1637.370392,5604.138824,51,215038.2745,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 23:05,4452.3814,53.38,50.82,57.54,1624.6512,1631.3264,1588.9966,5606.1996,50,220235.02,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 23:20,4468.6014,53.3,50.56,57.5,1606.676,1623.1764,1577.2966,5605.8352,50,221134.96,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 23:35,4468.0404,53.14,50.52,57.3,1614.2918,1650.378,1624.2196,5605.2592,50,222035.08,00c48284-5e32-49c8-81c2-dee946fdb764
10/8/21 23:50,4478.5314,53.42,50.78,57.74,1618.9366,1614.4926,1619.3614,5604.9996,50,222934.98,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 0:05,4502.414,53.98,51.48,58.2,1599.4582,1630.4516,1593.494,5604.5284,50,223834.92,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 0:20,4468.029608,51.05882353,50.09803922,56.82352941,2259217.323,1605.588627,1595.400588,5599.471765,51,220344.8627,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 0:35,4474.286275,49.11764706,48.1372549,54.80392157,1596.682745,1669.125686,1628.377451,5600.391176,51,221244.7647,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 0:50,4481.376471,48.07843137,47.11764706,53.74509804,1622.777255,1690.914118,1643.036471,5600.904118,51,222144.8039,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 1:05,4455.063922,48.70588235,47.68627451,54.2745098,1607.847059,1655.040588,1648.957843,5600.325294,51,223045.4706,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 1:20,4461.62451,48.94117647,47.90196078,54.43137255,1562.855686,1603.707255,1590.985098,5600.389412,51,223944.6471,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 1:35,4461.447843,47.84313725,46.80392157,53.31372549,1603.285098,1632.29549,1592.204902,5599.995882,51,224844.7059,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 1:50,4478.922157,48.11764706,47.07843137,53.64705882,1564.005098,1624.337059,1569.706275,5599.808824,51,225744.5882,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 2:05,4456.539412,47.41176471,46.47058824,52.90196078,2999630.438,1590.532745,1555.874314,5599.042157,51,226644.4314,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 2:20,4418.651961,50.31372549,49.09803922,55.76470588,1516.714902,1582.796078,1533.907647,5598.411765,51,227544.1373,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 2:35,4483.930588,51.64705882,50.35294118,57.09803922,1503.796471,1603.407451,1553.616275,5598.376863,51,228443.9412,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 2:50,3387703.451,52.01960784,50.54901961,57.47058824,3384739.985,1634.925294,1588.106667,5597.953922,51,229343.9216,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 3:05,4411.541373,51.78431373,50.35294118,57.19607843,1536.013333,1607.771373,1554.602549,5597.732745,51,230243.9216,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 3:20,4489.143922,51.54901961,50.2745098,57.09803922,1542.981569,1630.079412,1564.4,5597.514118,51,231143.9412,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 3:35,4476.83098,51.80392157,50.56862745,57.35294118,1564.631373,1642.746667,1574.832157,5597.338235,51,232043.8824,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 3:50,4452.190392,51.58823529,50.21568627,57,1576.419804,1618.402549,1597.807451,5597.054314,51,232943.6863,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 4:05,4455.663725,51.11764706,49.80392157,56.52941176,1592.628824,1661.702157,1633.410196,5579.256863,51,230205.0588,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 4:20,4502.371373,50.88235294,49.60784314,56.49019608,1601.874314,1647.78451,1615.898039,5598.960196,51,231104.9216,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 4:35,4405.959804,50.47058824,49.21568627,56.01960784,1576.862941,1639.470392,1604.134902,5597.939412,51,232004.8627,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 4:50,4463.130784,50.01960784,48.7254902,55.52941176,1579.38902,1641.985686,1622.594314,5596.717255,51,232904.6471,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 5:05,4503.120392,50.29411765,49.07843137,55.66666667,1650.372353,1665.158824,1635.308431,5596.612157,51,233802,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 5:20,4469.062549,49.90196078,48.66666667,55.2745098,1605.379608,1639.708627,1598.682157,5596.415294,51,234701.0784,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 5:35,4470.315098,49.45098039,48.15686275,54.68627451,1611.418824,1628.348431,1637.845098,5596.172157,51,235601.1961,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 5:50,4435.510588,48.78431373,47.58823529,54.1372549,1619.072157,1673.722549,1650.423137,5595.598627,51,236500.8039,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 6:05,4442.107647,48.70588235,47.49019608,54.05882353,1550.292353,1629.377647,1577.270784,5595.296078,51,237400.8039,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 6:20,11861.30588,48.39215686,47.19607843,53.7254902,8977.030196,1635.680196,1620.112941,5595.396471,51,238300.8627,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 6:35,12254038.25,48.29411765,47.09803922,53.52941176,12251149.33,1637.910784,1595.051373,5595.185098,51,239200.4902,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 6:50,4476.778627,47.96078431,46.58823529,53.11764706,1588.840196,1629.951176,1613.303725,5594.588824,51,240100.4314,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 7:05,4495.133725,48.17647059,46.94117647,53.39215686,2825143.998,1636.595294,1569.627255,5594.24902,51,241000.4902,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 7:20,632357.0192,47.70588235,46.43137255,52.90196078,629433.4045,1613.034118,1585.005686,5593.647843,51,241900.3725,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 7:35,2129278.816,47.62745098,46.39215686,52.94117647,2126374.733,1612.03451,1551.831569,5593.286275,51,242800.2353,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 7:50,4428.883333,47.66666667,46.37254902,53,1520.428039,1626.921569,1561.664902,5592.963333,51,243700.0784,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 8:05,4495.359804,47.66666667,46.37254902,52.88235294,1569.912745,1662.590784,1589.842353,5593.003333,51,244600.0784,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 8:20,4490.641765,47.31372549,46.23529412,52.58823529,1561.506275,1611.340196,1559.173137,5603.756667,51,244780.2549,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 8:35,3062053.168,47.37254902,46.25490196,52.43137255,3059161.799,1594.98451,1573.442157,5595.313333,51,245680.3725,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 8:50,4433.585882,47.09803922,45.90196078,52.35294118,1511.99451,1616.204314,1535.330196,5593.609608,51,246579.9608,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 9:05,4429.504314,47.01960784,45.76470588,52.23529412,1523.334902,1616.285098,1575.272157,5593.381176,51,247479.7647,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 9:20,4500.862549,47.01960784,45.82352941,52.23529412,1570.314706,1650.877059,1589.718627,5592.739216,51,248379.8039,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 9:35,4491.03098,46.88235294,45.54901961,51.96078431,1596.687059,1677.238235,1590.256078,5592.484902,51,249279.7059,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 9:50,4512.834314,46.74509804,45.58823529,52.01960784,1575.54451,1633.563725,1606.397843,5591.955294,51,250179.7059,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 10:05,4376.452549,46.70588235,45.49019608,52.03921569,1519.322745,1575.383725,1542.102157,5591.452941,51,251079.6667,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 10:20,4424.868431,44.82352941,43.76470588,50.2745098,1573.860588,1644.835686,1633.964706,5591.192549,51,251979.6471,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 10:35,4453.146275,43.54901961,42.33333333,48.58823529,1581.535294,1653.02,1618.699608,5590.669608,51,252879.5294,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 10:50,637755.9384,43.6,42.44,47.86,634883.5164,1645.8868,1608.7808,5578.9466,50,258367.92,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 11:05,4446.647843,42.82352941,40.58823529,46.80392157,1576.948824,1627.577843,1597.711569,5590.403333,51,253433.6863,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 11:20,686833.8106,43.54901961,41.29411765,47.74509804,683971.9076,1657.376078,1641.379608,5591.734314,51,254333.5882,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 11:35,710939.3239,43.58823529,41.50980392,47.70588235,1553.419804,1594.277255,707997.19,5590.421373,51,255233.6667,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 11:50,4422.8154,43.82,41.52,46.98,1573.613,1610.6362,1607.2228,5578.9732,50,261193.76,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 12:05,4413.480784,42.54901961,40.31372549,46.41176471,1558.275686,1619.250196,1590.677059,5602.262353,51,256954.8431,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 12:20,4470.275686,43.74509804,41.62745098,48.01960784,1562.825882,1604.208627,1589.235882,5588.837059,51,257854.8824,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 12:35,4485.767843,43.66666667,41.45098039,47.76470588,1567.349412,1622.629216,1585.506863,5589.730392,51,258754.7647,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 12:50,11060.10451,43.19607843,40.90196078,47.15686275,8204.037647,1622.400588,1601.540392,5588.524902,51,259654.8039,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 13:05,4407.977451,43.43137255,41.23529412,47.52941176,1577.297451,1581.762745,1558.590784,5588.300392,51,260554.7647,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 13:20,4460.615686,44.52941176,42.35294118,48.80392157,1593.816667,1644.173922,1601.822549,5588.024314,51,261454.5686,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 13:35,4438.931176,44.74509804,42.70588235,49.05882353,359177.0443,1632.591765,1606.594314,5587.687647,51,262354.4118,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 13:50,4397.552941,44.92156863,42.92156863,49.05882353,1544.810196,1623.201373,1547.848627,5587.023137,51,263254.2745,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 14:05,4440.492745,46.45098039,44.47058824,50.74509804,1560.551765,1601.994902,1588.342157,5589.531765,51,259819.8627,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 14:20,4467.712745,46.15686275,43.98039216,50.31372549,1515.137647,1571.451961,1521.32,5587.851373,51,260719.6667,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 14:35,1809198.846,48.03921569,46.37254902,52.43137255,1806280.32,1611.172157,1587.928039,5586.914118,51,261190.4314,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 14:50,4475.89451,48.23529412,46.21568627,52.07843137,1565.240588,1652.542745,1577.743725,5588.187255,51,262090.4118,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 15:05,4470.451176,47.58823529,45.35294118,51.96078431,1569.351176,1638.279608,1603.977843,5587.616078,51,262990.3725,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 15:20,4463.265294,50.39215686,48.19607843,54.80392157,1515.266471,1620.159804,1560.223529,5586.937451,51,263890.2157,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 15:35,4494.113529,49.76470588,47.80392157,54.29411765,1560.830392,1638.506863,1594.294902,5586.311176,51,264790.1569,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 15:50,4432.342941,50.43137255,48.52941176,55.03921569,1555.632745,1636.666275,1576.123922,5586.009216,51,265690.0784,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 16:05,4458.083137,50.17647059,47.76470588,54.92156863,1568.75451,1661.04098,1633.481765,5585.562745,51,266589.8235,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 16:20,4520.919608,50.60784314,48.54901961,55.23529412,1567.442941,1618.803725,1627.83549,5585.570392,51,267489.8431,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 16:35,4445.481373,51.11764706,48.94117647,55.66666667,1563.953529,1631.87549,1598.996078,5585.537451,51,268389.7255,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 16:50,4441.041373,50.62745098,48.70588235,55.29411765,1580.651176,1628.536275,1586.710392,5585.243725,51,269289.7843,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 17:05,4464.668039,50.7254902,48.8627451,55.41176471,1550.552353,1611.580392,1569.894314,5585.325098,51,270186.6078,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 17:20,4470.196667,51.80392157,49.92156863,56.62745098,1587.921961,1623.179804,1610.85549,5585.051373,51,271086.2745,00c48284-5e32-49c8-81c2-dee946fdb764
10/9/21 17:35,11651.01039,51.98039216,49.90196078,56.52941176,2171260.374,1655.966667,1626.170196,5584.952745,51,271986.2745,00c48284-5e32-49c8-81c2-dee946fdb764
