hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
11/1/21 5:35,29988536.25,20567.22767,2652,8791.582202,11.8974359,996.7466063,1108.138763,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:40,85781699.76,86882.05809,612,576986.8824,39.40196078,3485.660131,3490.431373,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:40,53954416.1,14825.66651,2660,3591.174436,21.43383459,1293.714286,1714.935338,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:45,85781683.64,87435.14672,616,575442.8182,39.62012987,3478.357143,3491.038961,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:45,74387534.53,42806.79518,2656,3801.346386,29.54141566,2052.090361,2441.451807,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:50,85781683.64,88582.67797,616,575742.987,39.4512987,3485.668831,3492.597403,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:50,81678321.2,57663.65165,2660,5212.56391,33.39473684,2657.485714,2760.255639,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 5:55,85781683.64,89234.88961,616,576042.8182,39.26623377,3487.688312,3488.935065,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:55,82704185.43,63334.59154,2660,5424.631579,34.16842105,2753.924812,2800.772932,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:00,85781683.64,89826.54724,616,576343.0844,39.38311688,3490.974026,3490,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:00,82704260.79,66977.77855,2660,5642.900752,33.76992481,2783.759398,2801.584962,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:05,85781683.64,90028.97555,616,576642.6494,39.2987013,3491.545455,3491.402597,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:05,50632800.58,43285.84878,2660,1958.557895,20.5518797,1678.530827,1714.264662,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:10,85781699.76,90363.8908,612,578786.9412,39.04901961,3491.058824,3487.660131,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:10,79618018.55,51787.22229,2656,2260.361446,31.56099398,2281.641566,2660.040663,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:15,85781683.64,89925.46539,616,577243.1494,39.33116883,3476.688312,3490.753247,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:15,84508529.64,62518.13414,2656,5869.786145,32.16340361,2793.260542,2846.837349,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:20,85781683.64,90055.04497,616,577543.0844,39.07467532,3481.75974,3488,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:20,84510440.45,69710.14997,2660,6163.86015,32.41353383,2856.001504,2865.464662,c7f64657-b8fa-4bd2-a79e-89b4fecc4c44
11/1/21 6:25,85781683.64,90703.83674,616,577842.8571,39.30194805,3489.558442,3493.844156,00c48284-5e32-49c8-81c2-dee946fdb764
