hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
10/1/21 23:05,85781683.64,91934.91237,154,1711498.773,47.32792208,3536.844156,3538.675325,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 23:20,85781683.64,91931.79115,154,1712398.734,47.26623377,3536.805195,3538,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 23:35,85781683.64,91928.73604,154,1713298.838,47.28571429,3536.688312,3537.558442,00c48284-5e32-49c8-81c2-dee946fdb764
10/1/21 23:50,85781683.64,91925.79035,154,1714198.838,47.15584416,3535.545455,3535.74026,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 0:05,85781683.64,91922.85321,154,1715098.89,47.12987013,3534.701299,3537.636364,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 0:20,85781683.64,91920.00884,154,1715998.929,46.94480519,3534.980519,3534.025974,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 0:35,85781683.64,91917.18483,154,1716898.851,46.99350649,3534.233766,3536.649351,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 0:50,85781683.64,91914.40599,154,1717798.805,46.93506494,3533.831169,3533.896104,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 1:05,85781683.64,91911.72988,154,1718698.831,47.07792208,3535.11039,3536.675325,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 1:20,85781683.64,91909.06935,154,1719598.857,46.9512987,3534.019481,3534.12987,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 1:35,85781683.64,91906.35894,154,1720498.857,46.77597403,3530.772727,3531.246753,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 1:50,85781683.64,91903.74499,154,1721398.909,46.59415584,3530.448052,3530.181818,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 2:05,85781683.64,91901.11719,154,1722298.942,46.48376623,3529.564935,3528.935065,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 2:20,85781683.64,91898.57583,154,1723198.857,46.42857143,3527.519481,3528.883117,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 2:35,85781683.64,91896.13191,154,1724098.799,46.47402597,3530.181818,3530.597403,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 2:50,85781683.64,91893.6318,154,1724998.831,46.37662338,3528.383117,3528.883117,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 3:05,85781683.64,91891.2576,154,1725898.812,46.26298701,3526.974026,3530.675325,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 3:20,85781683.64,91888.77077,154,1726798.805,46.37337662,3528.493506,3528.805195,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 3:35,85781683.64,91886.45417,154,1727698.818,46.45454545,3528.25974,3532.623377,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 3:50,85781683.64,91884.19877,154,1728598.89,46.3538961,3528.948052,3529.142857,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 4:05,85781683.64,91881.65501,154,1729498.89,46.25,3527.071429,3528.337662,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 4:20,85781683.64,91879.4664,154,1730398.955,46.01948052,3525.681818,3523.948052,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 4:35,85781683.64,91877.2874,154,1731298.961,45.74025974,3523.188312,3522.779221,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 4:50,85781683.64,91875.15985,154,1732198.922,45.72077922,3523.896104,3522.545455,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 5:05,85781683.64,91873.09598,154,1733098.851,45.65909091,3523.188312,3522.363636,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 5:20,85781683.64,91871.07655,154,1733998.851,45.54220779,3520.837662,3523.558442,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 5:35,85781683.64,91869.10543,154,1734898.909,45.44805195,3520.175325,3520.987013,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 5:50,85781683.64,91867.22483,154,1735798.922,45.44155844,3522.142857,3523.168831,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 6:05,85781683.64,91865.24007,154,1736698.929,45.3538961,3515.318182,3516.857143,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 6:20,85781683.64,91862.81621,154,1737598.994,45.53896104,3513.935065,3516.363636,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 6:35,85781683.64,91860.42055,154,1738498.974,45.1461039,3511.519481,3508.987013,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 6:50,85781683.64,91858.0072,154,1739398.838,45.12662338,3509.954545,3511.662338,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 7:05,85781683.64,91855.63012,154,1740298.851,44.91233766,3511.168831,3510.701299,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 7:20,85781683.64,91853.31281,154,1741198.825,44.92532468,3509.376623,3510.38961,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 7:35,85781683.64,91851.09312,154,1742098.89,44.99025974,3509.090909,3510.779221,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 7:50,85781699.76,91834.33738,153,1737658.673,44.69934641,3506.830065,3505.960784,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 8:05,85781683.64,91289.50635,154,1743898.89,44.89285714,3507.525974,3509.350649,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 8:20,85781683.64,91838.62058,154,1744799,44.81168831,3507.941558,3508.571429,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 8:35,85781683.64,91836.82291,154,1745698.994,44.92857143,3508.214286,3511.324675,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 8:50,85781683.64,91834.83323,154,1746599,44.52272727,3506.337662,3505.818182,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 9:05,85781683.64,91832.4955,154,1747498.877,44.50974026,3505.207792,3505.428571,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 9:20,85781683.64,91830.47734,154,1748398.818,44.62012987,3506.409091,3507.688312,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 9:35,85781683.64,91828.61214,154,1749298.903,44.63961039,3508.084416,3508.571429,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 9:50,85781683.64,91826.71581,154,1750198.948,44.66233766,3506.422078,3509.87013,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 10:05,85781683.64,91824.64091,154,1751098.948,44.62337662,3507.675325,3509.87013,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 10:20,85781683.64,90891.34494,154,1751998.948,41.03571429,3452.344156,3485.272727,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 10:35,85781699.76,91320.94966,153,1762245.98,39.82026144,3485.026144,3484.627451,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 10:50,85781683.64,91112.22643,154,1753798.987,38.94480519,3481.331169,3479.506494,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 11:05,85781683.64,90850.94129,154,1754698.961,38.99350649,3485.012987,3484.857143,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 11:20,85781683.64,91463.47181,154,1755598.909,38.96753247,3487.577922,3490.753247,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 11:35,85781683.64,91573.74114,154,1756498.87,38.55519481,3485.376623,3484.12987,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 11:50,85781683.64,91624.46915,154,1757398.955,39.5974026,3493.668831,3492.38961,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 12:05,85781683.64,91653.97348,154,1758298.929,38.63636364,3486.051948,3486.077922,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 12:20,85781683.64,91673.61823,154,1759198.929,38.65909091,3486.844156,3484.909091,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 12:35,85781683.64,91687.28454,154,1760098.987,38.99675325,3487.305195,3490.051948,00c48284-5e32-49c8-81c2-dee946fdb764
