hour_stump,S9_HR_five_seconds_hashrate,board_6_temp,board_7_temp,board_8_temp,board_6_actual_hashrate,board_7_actual_hashrate,board_8_actual_hashrate,avg_hashrate,miner_count,avg_uptime,lancium_box_uuid
11/1/21 5:15,12897.76688,56.04890717,50.01681666,54.49061455,4395.407053,4185.989402,4316.712313,12912.2975,311120,1478577.748,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:20,8941.279167,57.99652778,55.52777778,54.92708333,3096.256146,3232.612604,3000.215069,9850.629688,1728,96853.49653,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:20,12895.35854,56.13850188,50.08015012,54.59996915,4395.234415,4184.31515,4316.130094,12910.14763,311216,1478526.671,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:25,8981.619053,57.62807018,54.7122807,54.63157895,3103.463263,3133.315684,3011.855439,9798.073298,1710,97984.81404,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:30,9097.516496,56.45985401,53.48540146,53.2919708,3128.038905,3126.47938,3061.931058,10263.58832,1644,60709.79927,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:30,12893.20125,55.16616967,49.07285347,53.60575835,4394.260714,4183.768801,4315.49629,12907.0488,311200,1478900.895,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:35,9369.580498,56.3772242,53.12455516,53.32740214,3242.845587,3221.415196,3217.885872,10891.40235,1686,20447.96797,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:35,12893.32341,54.98303778,48.86990491,53.41953225,4393.873779,4184.373316,4315.376404,12907.74574,311280,1478944.083,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:40,10243.21046,57.78014184,55.18085106,55.4822695,3487.068369,3500.305957,3499.508759,11061.40174,1692,3141.822695,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:40,12845.75221,54.99555878,48.8020032,53.39443268,4383.724067,4158.363372,4304.050485,12861.33897,215256,1485089.12,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:45,10244.67035,57.78723404,55.66312057,55.55319149,3504.899645,3496.452872,3487.283901,11052.02557,1692,2774.804965,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:50,10280.33827,57.48591549,54.84507042,55.20070423,3519.247113,194161.9884,3506.309155,11078.40683,1704,3036.943662,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:50,12891.33836,55.47064871,49.3758096,53.86439807,4393.880902,4183.705402,4314.11619,12905.92957,77816,1479830.615,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 5:55,10293.91572,57.84210526,55.17192982,55.53333333,3516.067018,3509.66393,3490.538912,11054.80063,1710,3308.319298,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 5:55,12893.56614,55.20298124,49.10866101,53.59475713,4393.96065,4184.381006,4315.555998,12908.68114,77820,1480159.953,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:00,10278.33888,57.43859649,55.33684211,55.14385965,3514.699439,15368.07274,3493.792772,11066.16993,1710,3596.242105,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:05,10338.44891,57.24912281,54.51578947,54.89122807,3526.841895,228168.3033,3514.415684,11056.03014,1710,3889.129825,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:05,12893.26369,55.11113396,49.02729516,53.55330523,4394.191525,4183.841424,4315.565464,12907.85182,77816,1480645.079,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:10,10318.13809,56.98233216,54.86219081,54.6254417,3513.971908,198469.8001,3495.75159,11046.91247,1698,4210.819788,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:10,12886.4161,54.83646829,48.70027752,53.18948504,4392.028355,4181.9578,4312.864051,12902.5214,77832,1480742.301,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:15,10307.6769,57.01408451,54.91549296,54.6584507,3514.110563,3510.76919,3490.592782,11059.46989,1704,4493.570423,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:15,12888.84767,54.70851534,48.55383113,53.05133871,4392.736828,4182.755557,4313.741808,12904.29332,77836,1481160.807,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:20,10291.47758,56.84561404,54.70175439,54.50526316,3517.396175,3505.431754,3498.070912,11050.37449,1710,4754.098246,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:25,10341.12423,56.98251748,54.76923077,54.61538462,3529.837063,3520.355524,3504.681678,11059.64007,1716,5036.321678,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:25,12885.0145,54.98284012,48.87053021,53.35434649,4390.885381,4182.015157,4312.468862,12900.18992,77856,1480917.987,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:30,10298.60463,56.98954704,54.83623693,54.46341463,3511.593171,3508.7823,3497.064007,11076.40143,1722,5313.470383,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:30,12892.8528,54.56480331,48.45445135,52.97267081,4392.509456,4186.110382,4314.713525,12909.54435,77280,1480759.455,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:35,10279.52664,56.73076923,54.52797203,54.38811189,3498.061923,3504.82514,3498.238427,11066.68161,1716,5629.755245,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:40,10302.0274,57.03819444,54.85416667,54.72222222,1362473.672,3520.962292,3509.742014,11055.92958,1728,5888.440972,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:40,12904.98268,54.4053383,48.23153321,52.80033106,4398.55323,4187.624085,4319.468504,12920.69287,77328,1483893.998,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:45,10304.50836,56.74475524,54.73076923,54.62237762,3496.004615,3501.993601,3498.104406,11064.54112,1716,6210.020979,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:45,12889.17142,54.35240322,48.22317485,52.70724864,4392.851097,4183.562023,4313.029909,12903.20647,76980,1482980.236,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:50,10322.33418,56.96864111,54.81533101,54.64808362,3509.306551,3537.681916,3514.121638,11057.12641,1722,6488.404181,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 6:50,12879.01918,54.22564952,48.09134665,52.58580892,4389.43578,4179.40779,4310.520051,12893.87519,77288,1481719.222,9e04d488-e575-45ab-8b79-9d53b41ed1f7
11/1/21 6:55,10298.87359,56.75958188,54.51567944,54.28222997,3514.975192,257532.9634,3501.668467,11066.77606,1722,6784.533101,00c48284-5e32-49c8-81c2-dee946fdb764
11/1/21 7:00,10322.01523,56.87456446,54.69686411,54.56445993,3501.545157,211856.5724,3511.58446,11061.13021,1722,7082.979094,00c48284-5e32-49c8-81c2-dee946fdb764
